Date,Employee,Attendance,Status,Late_Minutes,Fine
2023-08-28,Person_55,09:03-17:14,DANGER,3,50
2023-08-28,Person_56,09:10-16:48,DANGER,10,50
2023-08-28,Person_57,09:07-16:48,DANGER,7,50
2023-08-28,Person_59,09:05-16:54,DANGER,5,50
2023-08-28,Person_60,09:10-17:01,DANGER,10,50
2023-08-28,Person_61,09:16-17:20,DANGER,16,100
2023-08-28,Person_63,09:01-17:10,DANGER,1,50
2023-08-28,Person_66,09:15-17:09,DANGER,15,50
2023-08-28,Person_67,09:07-17:22,DANGER,7,50
2023-08-28,Person_69,09:20-16:49,DANGER,20,100
2023-08-28,Person_70,09:16-16:57,DANGER,16,100
2023-08-28,Person_74,09:05-17:07,DANGER,5,50
2023-08-28,Person_75,09:08-16:48,DANGER,8,50
2023-08-28,Person_77,09:03-17:21,DANGER,3,50
2023-08-28,Person_78,09:03-17:00,DANGER,3,50
2023-08-28,Person_79,09:25-16:57,DANGER,25,100
2023-08-28,Person_82,09:04-17:01,DANGER,4,50
2023-08-28,Person_83,09:08-16:42,DANGER,8,50
2023-08-28,Person_84,09:16-17:07,DANGER,16,100
2023-08-28,Person_86,09:17-17:19,DANGER,17,100
2023-08-28,Person_87,09:05-16:45,DANGER,5,50
2023-08-28,Person_88,09:14-16:52,DANGER,14,50
2023-08-28,Person_91,09:01-17:06,DANGER,1,50
2023-08-28,Person_92,09:06-17:13,DANGER,6,50
2023-08-28,Person_95,09:07-16:54,DANGER,7,50
2023-08-28,Person_96,09:09-16:53,DANGER,9,50
2023-08-28,Person_97,09:25-17:15,DANGER,25,100
2023-08-29,Person_4,09:33-17:12,DANGER,33,200
2023-08-29,Person_7,09:10-16:54,DANGER,10,50
2023-08-29,Person_8,09:12-16:49,DANGER,12,50
2023-08-29,Person_10,09:03-17:02,DANGER,3,50
2023-08-29,Person_13,09:03-16:50,DANGER,3,50
2023-08-29,Person_14,09:02-16:52,DANGER,2,50
2023-08-29,Person_17,09:21-17:11,DANGER,21,100
2023-08-29,Person_21,09:44-16:51,DANGER,44,200
2023-08-29,Person_22,09:11-17:21,DANGER,11,50
2023-08-29,Person_25,09:31-16:55,DANGER,31,200
2023-08-29,Person_26,09:16-16:57,DANGER,16,100
2023-08-29,Person_34,09:13-16:59,DANGER,13,50
2023-08-29,Person_35,09:10-17:15,DANGER,10,50
2023-08-29,Person_37,09:10-17:09,DANGER,10,50
2023-08-29,Person_39,09:15-16:57,DANGER,15,50
2023-08-29,Person_44,09:14-16:39,DANGER,14,50
2023-08-29,Person_47,09:09-17:03,DANGER,9,50
2023-08-29,Person_48,09:10-16:59,DANGER,10,50
2023-08-29,Person_51,09:04-16:26,DANGER,4,50
2023-08-29,Person_52,09:15-16:57,DANGER,15,50
2023-08-29,Person_53,09:09-17:04,DANGER,9,50
2023-08-29,Person_57,09:11-16:51,DANGER,11,50
2023-08-29,Person_61,09:09-17:07,DANGER,9,50
2023-08-29,Person_65,09:09-17:04,DANGER,9,50
2023-08-29,Person_66,09:14-17:14,DANGER,14,50
2023-08-29,Person_69,09:22-16:48,DANGER,22,100
2023-08-29,Person_70,09:05-16:58,DANGER,5,50
2023-08-29,Person_73,09:08-17:20,DANGER,8,50
2023-08-29,Person_74,09:09-17:17,DANGER,9,50
2023-08-29,Person_75,09:31-16:42,DANGER,31,200
2023-08-29,Person_77,09:01-16:42,DANGER,1,50
2023-08-29,Person_78,09:01-17:01,DANGER,1,50
2023-08-29,Person_79,09:09-17:03,DANGER,9,50
2023-08-29,Person_83,09:13-16:52,DANGER,13,50
2023-08-29,Person_84,09:30-17:06,DANGER,30,100
2023-08-29,Person_85,09:11-17:01,DANGER,11,50
2023-08-29,Person_86,09:05-17:16,DANGER,5,50
2023-08-29,Person_88,09:14-16:58,DANGER,14,50
2023-08-29,Person_91,09:04-17:03,DANGER,4,50
2023-08-29,Person_92,09:02-17:13,DANGER,2,50
2023-08-29,Person_94,09:08-17:12,DANGER,8,50
2023-08-29,Person_96,09:06-16:53,DANGER,6,50
2023-08-29,Person_97,09:12-17:17,DANGER,12,50
2023-08-30,Person_3,09:05-16:55,DANGER,5,50
2023-08-30,Person_4,09:08-17:07,DANGER,8,50
2023-08-30,Person_6,09:05-17:02,DANGER,5,50
2023-08-30,Person_7,09:08-16:45,DANGER,8,50
2023-08-30,Person_8,09:35-17:04,DANGER,35,200
2023-08-30,Person_12,09:14-17:17,DANGER,14,50
2023-08-30,Person_13,09:10-16:45,DANGER,10,50
2023-08-30,Person_15,09:03-16:47,DANGER,3,50
2023-08-30,Person_17,09:02-17:04,DANGER,2,50
2023-08-30,Person_22,09:13-17:12,DANGER,13,50
2023-08-30,Person_24,09:09-16:59,DANGER,9,50
2023-08-30,Person_26,09:11-16:52,DANGER,11,50
2023-08-30,Person_29,09:09-17:09,DANGER,9,50
2023-08-30,Person_32,09:04-16:54,DANGER,4,50
2023-08-30,Person_33,09:05-16:59,DANGER,5,50
2023-08-30,Person_34,09:01-16:52,DANGER,1,50
2023-08-30,Person_35,09:16-17:30,DANGER,16,100
2023-08-30,Person_39,09:10-16:53,DANGER,10,50
2023-08-30,Person_42,09:05-16:51,DANGER,5,50
2023-08-30,Person_44,09:17-16:58,DANGER,17,100
2023-08-30,Person_47,09:11-17:00,DANGER,11,50
2023-08-30,Person_48,09:09-17:36,DANGER,9,50
2023-08-30,Person_50,09:03-16:50,DANGER,3,50
2023-08-30,Person_51,09:08-16:40,DANGER,8,50
2023-08-30,Person_52,09:09-16:56,DANGER,9,50
2023-08-30,Person_53,09:09-16:57,DANGER,9,50
2023-08-30,Person_54,09:04-17:39,DANGER,4,50
2023-08-30,Person_55,09:13-16:54,DANGER,13,50
2023-08-30,Person_57,09:19-16:57,DANGER,19,100
2023-08-30,Person_61,09:11-17:41,DANGER,11,50
2023-08-30,Person_65,09:09-16:59,DANGER,9,50
2023-08-30,Person_66,09:01-17:06,DANGER,1,50
2023-08-30,Person_70,09:13-16:49,DANGER,13,50
2023-08-30,Person_72,09:10-16:59,DANGER,10,50
2023-08-30,Person_74,09:07-17:13,DANGER,7,50
2023-08-30,Person_75,09:27-16:43,DANGER,27,100
2023-08-30,Person_76,09:05-16:49,DANGER,5,50
2023-08-30,Person_79,09:13-17:10,DANGER,13,50
2023-08-30,Person_81,09:05-16:54,DANGER,5,50
2023-08-30,Person_82,09:05-17:08,DANGER,5,50
2023-08-30,Person_83,09:18-17:00,DANGER,18,100
2023-08-30,Person_84,09:17-17:21,DANGER,17,100
2023-08-30,Person_86,09:07-17:18,DANGER,7,50
2023-08-30,Person_87,09:10-16:35,DANGER,10,50
2023-08-30,Person_88,09:07-16:47,DANGER,7,50
2023-08-30,Person_92,09:06-17:16,DANGER,6,50
2023-08-30,Person_96,09:08-16:57,DANGER,8,50
2023-08-30,Person_97,09:09-17:18,DANGER,9,50
2023-08-31,Person_1,09:04-16:38,DANGER,4,50
2023-08-31,Person_2,09:10-17:01,DANGER,10,50
2023-08-31,Person_3,09:21-16:23,DANGER,21,100
2023-08-31,Person_4,09:13-17:04,DANGER,13,50
2023-08-31,Person_6,09:01-17:06,DANGER,1,50
2023-08-31,Person_7,09:19-16:49,DANGER,19,100
2023-08-31,Person_8,09:06-16:55,DANGER,6,50
2023-08-31,Person_10,09:06-17:05,DANGER,6,50
2023-08-31,Person_11,09:02-17:30,DANGER,2,50
2023-08-31,Person_12,09:28-16:58,DANGER,28,100
2023-08-31,Person_13,09:14-16:48,DANGER,14,50
2023-08-31,Person_16,09:12-16:55,DANGER,12,50
2023-08-31,Person_17,09:45-17:10,DANGER,45,200
2023-08-31,Person_20,09:01-16:44,DANGER,1,50
2023-08-31,Person_21,09:05-17:01,DANGER,5,50
2023-08-31,Person_22,09:16-16:43,DANGER,16,100
2023-08-31,Person_23,09:02-17:04,DANGER,2,50
2023-08-31,Person_26,09:08-16:50,DANGER,8,50
2023-08-31,Person_29,09:01-17:26,DANGER,1,50
2023-08-31,Person_30,09:33-17:13,DANGER,33,200
2023-08-31,Person_33,09:14-16:56,DANGER,14,50
2023-08-31,Person_34,09:14-16:46,DANGER,14,50
2023-08-31,Person_35,09:07-17:09,DANGER,7,50
2023-08-31,Person_37,09:17-17:22,DANGER,17,100
2023-08-31,Person_39,09:13-16:54,DANGER,13,50
2023-08-31,Person_43,09:01-17:15,DANGER,1,50
2023-08-31,Person_44,09:19-16:57,DANGER,19,100
2023-08-31,Person_45,09:03-16:44,DANGER,3,50
2023-08-31,Person_46,09:12-17:02,DANGER,12,50
2023-08-31,Person_47,09:15-16:53,DANGER,15,50
2023-08-31,Person_48,09:08-16:47,DANGER,8,50
2023-08-31,Person_51,09:21-16:39,DANGER,21,100
2023-08-31,Person_52,09:08-16:56,DANGER,8,50
2023-08-31,Person_53,09:15-17:05,DANGER,15,50
2023-08-31,Person_55,09:02-17:24,DANGER,2,50
2023-08-31,Person_56,09:07-16:53,DANGER,7,50
2023-08-31,Person_57,09:19-16:46,DANGER,19,100
2023-08-31,Person_60,09:08-16:59,DANGER,8,50
2023-08-31,Person_61,09:08-17:23,DANGER,8,50
2023-08-31,Person_63,09:01-16:42,DANGER,1,50
2023-08-31,Person_65,09:08-17:01,DANGER,8,50
2023-08-31,Person_66,09:15-17:00,DANGER,15,50
2023-08-31,Person_69,09:06-16:41,DANGER,6,50
2023-08-31,Person_70,09:11-16:33,DANGER,11,50
2023-08-31,Person_73,09:02-17:04,DANGER,2,50
2023-08-31,Person_74,09:11-17:10,DANGER,11,50
2023-08-31,Person_75,09:12-16:45,DANGER,12,50
2023-08-31,Person_78,09:06-17:02,DANGER,6,50
2023-08-31,Person_79,09:27-16:59,DANGER,27,100
2023-08-31,Person_83,09:09-17:07,DANGER,9,50
2023-08-31,Person_84,09:05-17:17,DANGER,5,50
2023-08-31,Person_85,09:07-17:09,DANGER,7,50
2023-08-31,Person_86,09:08-17:09,DANGER,8,50
2023-08-31,Person_87,09:06-16:59,DANGER,6,50
2023-08-31,Person_92,09:12-17:14,DANGER,12,50
2023-08-31,Person_95,09:19-17:06,DANGER,19,100
2023-08-31,Person_96,09:08-16:53,DANGER,8,50
2023-08-31,Person_97,09:17-16:48,DANGER,17,100
2023-08-31,Person_99,09:03-17:02,DANGER,3,50
2023-09-01,Person_3,09:05-17:08,DANGER,5,50
2023-09-01,Person_4,09:36-17:01,DANGER,36,200
2023-09-01,Person_8,09:05-17:04,DANGER,5,50
2023-09-01,Person_10,09:02-17:03,DANGER,2,50
2023-09-01,Person_12,09:25-17:07,DANGER,25,100
2023-09-01,Person_13,09:15-16:51,DANGER,15,50
2023-09-01,Person_15,09:11-16:47,DANGER,11,50
2023-09-01,Person_17,09:06-17:08,DANGER,6,50
2023-09-01,Person_19,09:01-17:05,DANGER,1,50
2023-09-01,Person_22,09:18-17:10,DANGER,18,100
2023-09-01,Person_25,09:19-16:33,DANGER,19,100
2023-09-01,Person_26,09:16-16:46,DANGER,16,100
2023-09-01,Person_29,09:09-17:11,DANGER,9,50
2023-09-01,Person_30,09:12-17:03,DANGER,12,50
2023-09-01,Person_34,09:13-17:14,DANGER,13,50
2023-09-01,Person_35,09:15-17:09,DANGER,15,50
2023-09-01,Person_37,09:16-17:04,DANGER,16,100
2023-09-01,Person_39,09:11-16:55,DANGER,11,50
2023-09-01,Person_42,09:06-17:16,DANGER,6,50
2023-09-01,Person_43,09:34-17:20,DANGER,34,200
2023-09-01,Person_44,09:13-16:56,DANGER,13,50
2023-09-01,Person_47,09:15-16:53,DANGER,15,50
2023-09-01,Person_48,09:13-17:20,DANGER,13,50
2023-09-01,Person_50,09:04-16:39,DANGER,4,50
2023-09-01,Person_52,09:11-16:57,DANGER,11,50
2023-09-01,Person_53,09:12-16:59,DANGER,12,50
2023-09-01,Person_55,09:15-16:53,DANGER,15,50
2023-09-01,Person_57,09:18-16:57,DANGER,18,100
2023-09-01,Person_61,09:07-17:15,DANGER,7,50
2023-09-01,Person_64,09:17-16:36,DANGER,17,100
2023-09-01,Person_65,09:02-17:04,DANGER,2,50
2023-09-01,Person_66,09:14-17:06,DANGER,14,50
2023-09-01,Person_70,09:03-17:10,DANGER,3,50
2023-09-01,Person_74,09:08-17:23,DANGER,8,50
2023-09-01,Person_75,09:14-16:45,DANGER,14,50
2023-09-01,Person_77,09:14-16:46,DANGER,14,50
2023-09-01,Person_78,09:04-17:01,DANGER,4,50
2023-09-01,Person_79,09:12-17:03,DANGER,12,50
2023-09-01,Person_82,09:20-16:46,DANGER,20,100
2023-09-01,Person_83,09:10-16:41,DANGER,10,50
2023-09-01,Person_84,09:14-16:57,DANGER,14,50
2023-09-01,Person_86,09:10-17:00,DANGER,10,50
2023-09-01,Person_87,09:05-17:03,DANGER,5,50
2023-09-01,Person_88,09:17-16:52,DANGER,17,100
2023-09-01,Person_93,09:06-16:56,DANGER,6,50
2023-09-01,Person_94,09:08-16:38,DANGER,8,50
2023-09-01,Person_96,09:03-17:00,DANGER,3,50
2023-09-01,Person_97,09:13-17:23,DANGER,13,50
2023-09-01,Person_99,09:04-17:09,DANGER,4,50
2023-09-02,Person_3,09:27-17:33,DANGER,27,100
2023-09-02,Person_4,09:32-16:59,DANGER,32,200
2023-09-02,Person_11,09:12-17:05,DANGER,12,50
2023-09-02,Person_13,09:06-16:52,DANGER,6,50
2023-09-02,Person_17,09:24-17:12,DANGER,24,100
2023-09-02,Person_21,09:04-16:57,DANGER,4,50
2023-09-02,Person_22,09:10-16:56,DANGER,10,50
2023-09-02,Person_24,09:07-17:08,DANGER,7,50
2023-09-02,Person_25,09:10-16:57,DANGER,10,50
2023-09-02,Person_26,09:15-16:52,DANGER,15,50
2023-09-02,Person_29,09:02-17:32,DANGER,2,50
2023-09-02,Person_30,09:12-17:04,DANGER,12,50
2023-09-02,Person_35,09:11-16:59,DANGER,11,50
2023-09-02,Person_37,09:08-17:19,DANGER,8,50
2023-09-02,Person_38,09:31-17:06,DANGER,31,200
2023-09-02,Person_39,09:06-16:55,DANGER,6,50
2023-09-02,Person_42,09:06-17:13,DANGER,6,50
2023-09-02,Person_43,09:10-17:12,DANGER,10,50
2023-09-02,Person_44,09:11-16:36,DANGER,11,50
2023-09-02,Person_46,09:05-16:59,DANGER,5,50
2023-09-02,Person_48,09:14-16:57,DANGER,14,50
2023-09-02,Person_52,09:12-16:54,DANGER,12,50
2023-09-02,Person_53,09:19-17:00,DANGER,19,100
2023-09-02,Person_55,09:13-16:46,DANGER,13,50
2023-09-02,Person_56,09:13-16:48,DANGER,13,50
2023-09-02,Person_57,09:16-16:55,DANGER,16,100
2023-09-02,Person_60,09:15-17:08,DANGER,15,50
2023-09-02,Person_61,09:12-17:11,DANGER,12,50
2023-09-02,Person_65,09:11-17:04,DANGER,11,50
2023-09-02,Person_66,09:20-17:14,DANGER,20,100
2023-09-02,Person_69,09:10-16:49,DANGER,10,50
2023-09-02,Person_70,09:09-17:00,DANGER,9,50
2023-09-02,Person_73,09:10-17:02,DANGER,10,50
2023-09-02,Person_74,09:07-17:23,DANGER,7,50
2023-09-02,Person_75,09:03-16:52,DANGER,3,50
2023-09-02,Person_77,09:08-16:48,DANGER,8,50
2023-09-02,Person_78,09:05-17:05,DANGER,5,50
2023-09-02,Person_79,09:06-17:17,DANGER,6,50
2023-09-02,Person_80,09:03-16:45,DANGER,3,50
2023-09-02,Person_82,09:13-16:49,DANGER,13,50
2023-09-02,Person_83,09:04-16:46,DANGER,4,50
2023-09-02,Person_84,09:23-16:53,DANGER,23,100
2023-09-02,Person_86,09:05-17:07,DANGER,5,50
2023-09-02,Person_87,09:01-16:40,DANGER,1,50
2023-09-02,Person_88,09:06-16:43,DANGER,6,50
2023-09-02,Person_91,09:03-17:11,DANGER,3,50
2023-09-02,Person_92,09:03-17:15,DANGER,3,50
2023-09-02,Person_95,09:16-16:56,DANGER,16,100
2023-09-02,Person_96,09:20-16:55,DANGER,20,100
2023-09-02,Person_97,09:16-17:26,DANGER,16,100
2023-09-02,Person_98,09:06-17:08,DANGER,6,50
2023-09-02,Person_99,09:01-16:58,DANGER,1,50
2023-09-03,Person_2,09:19-16:55,DANGER,19,100
2023-09-03,Person_3,09:08-17:11,DANGER,8,50
2023-09-03,Person_4,09:20-17:07,DANGER,20,100
2023-09-03,Person_6,09:01-16:53,DANGER,1,50
2023-09-03,Person_11,09:14-17:15,DANGER,14,50
2023-09-03,Person_13,09:10-16:44,DANGER,10,50
2023-09-03,Person_15,09:07-16:55,DANGER,7,50
2023-09-03,Person_16,09:16-16:48,DANGER,16,100
2023-09-03,Person_21,09:28-17:03,DANGER,28,100
2023-09-03,Person_22,09:20-16:41,DANGER,20,100
2023-09-03,Person_24,09:04-17:01,DANGER,4,50
2023-09-03,Person_26,09:11-16:57,DANGER,11,50
2023-09-03,Person_28,09:05-17:15,DANGER,5,50
2023-09-03,Person_29,09:34-16:52,DANGER,34,200
2023-09-03,Person_30,09:14-17:17,DANGER,14,50
2023-09-03,Person_33,09:11-16:52,DANGER,11,50
2023-09-03,Person_35,09:20-17:14,DANGER,20,100
2023-09-03,Person_39,09:11-16:52,DANGER,11,50
2023-09-03,Person_44,09:10-16:58,DANGER,10,50
2023-09-03,Person_47,09:12-17:07,DANGER,12,50
2023-09-03,Person_48,09:08-17:17,DANGER,8,50
2023-09-03,Person_52,09:09-16:53,DANGER,9,50
2023-09-03,Person_53,09:14-17:09,DANGER,14,50
2023-09-03,Person_55,09:15-16:47,DANGER,15,50
2023-09-03,Person_56,09:24-16:45,DANGER,24,100
2023-09-03,Person_57,09:12-17:13,DANGER,12,50
2023-09-03,Person_59,09:09-16:58,DANGER,9,50
2023-09-03,Person_61,09:09-17:01,DANGER,9,50
2023-09-03,Person_64,09:01-16:43,DANGER,1,50
2023-09-03,Person_65,09:06-16:55,DANGER,6,50
2023-09-03,Person_66,09:29-17:06,DANGER,29,100
2023-09-03,Person_70,09:08-16:56,DANGER,8,50
2023-09-03,Person_75,09:10-16:46,DANGER,10,50
2023-09-03,Person_78,09:01-17:00,DANGER,1,50
2023-09-03,Person_79,09:19-17:02,DANGER,19,100
2023-09-03,Person_81,09:03-16:27,DANGER,3,50
2023-09-03,Person_83,09:19-16:55,DANGER,19,100
2023-09-03,Person_84,09:10-17:17,DANGER,10,50
2023-09-03,Person_87,09:13-16:40,DANGER,13,50
2023-09-03,Person_88,09:18-16:52,DANGER,18,100
2023-09-03,Person_92,09:15-17:06,DANGER,15,50
2023-09-03,Person_95,09:12-16:50,DANGER,12,50
2023-09-03,Person_96,09:04-17:06,DANGER,4,50
2023-09-03,Person_97,09:39-17:05,DANGER,39,200
2023-09-04,Person_2,09:01-16:55,DANGER,1,50
2023-09-04,Person_4,09:06-17:06,DANGER,6,50
2023-09-04,Person_8,09:10-17:02,DANGER,10,50
2023-09-04,Person_10,09:01-17:10,DANGER,1,50
2023-09-04,Person_11,09:05-17:09,DANGER,5,50
2023-09-04,Person_12,09:23-17:02,DANGER,23,100
2023-09-04,Person_13,09:14-16:50,DANGER,14,50
2023-09-04,Person_16,09:09-17:08,DANGER,9,50
2023-09-04,Person_21,09:28-17:05,DANGER,28,100
2023-09-04,Person_22,09:19-16:57,DANGER,19,100
2023-09-04,Person_25,09:34-17:00,DANGER,34,200
2023-09-04,Person_26,09:17-16:50,DANGER,17,100
2023-09-04,Person_33,09:14-16:53,DANGER,14,50
2023-09-04,Person_34,09:14-16:56,DANGER,14,50
2023-09-04,Person_35,09:13-17:05,DANGER,13,50
2023-09-04,Person_39,09:08-16:54,DANGER,8,50
2023-09-04,Person_44,09:15-17:03,DANGER,15,50
2023-09-04,Person_48,09:09-17:10,DANGER,9,50
2023-09-04,Person_50,09:01-16:58,DANGER,1,50
2023-09-04,Person_52,09:06-17:00,DANGER,6,50
2023-09-04,Person_53,09:11-17:03,DANGER,11,50
2023-09-04,Person_57,09:21-16:29,DANGER,21,100
2023-09-04,Person_60,09:30-17:12,DANGER,30,100
2023-09-04,Person_61,09:12-16:55,DANGER,12,50
2023-09-04,Person_64,09:04-16:43,DANGER,4,50
2023-09-04,Person_65,09:09-17:05,DANGER,9,50
2023-09-04,Person_66,09:12-17:14,DANGER,12,50
2023-09-04,Person_69,09:08-16:50,DANGER,8,50
2023-09-04,Person_70,09:19-16:50,DANGER,19,100
2023-09-04,Person_74,09:04-17:07,DANGER,4,50
2023-09-04,Person_75,09:24-16:48,DANGER,24,100
2023-09-04,Person_76,09:02-16:46,DANGER,2,50
2023-09-04,Person_79,09:27-17:10,DANGER,27,100
2023-09-04,Person_83,09:06-16:46,DANGER,6,50
2023-09-04,Person_84,09:15-16:53,DANGER,15,50
2023-09-04,Person_86,09:02-17:20,DANGER,2,50
2023-09-04,Person_87,09:07-16:52,DANGER,7,50
2023-09-04,Person_88,09:17-16:53,DANGER,17,100
2023-09-04,Person_92,09:12-17:06,DANGER,12,50
2023-09-04,Person_95,09:05-16:52,DANGER,5,50
2023-09-04,Person_96,09:04-16:49,DANGER,4,50
2023-09-04,Person_97,09:10-17:29,DANGER,10,50
2023-09-04,Person_99,09:05-17:06,DANGER,5,50
2023-09-05,Person_3,09:10-17:05,DANGER,10,50
2023-09-05,Person_4,09:06-17:15,DANGER,6,50
2023-09-05,Person_7,09:05-16:46,DANGER,5,50
2023-09-05,Person_8,09:07-16:47,DANGER,7,50
2023-09-05,Person_12,09:36-17:23,DANGER,36,200
2023-09-05,Person_13,09:11-16:47,DANGER,11,50
2023-09-05,Person_17,09:03-17:11,DANGER,3,50
2023-09-05,Person_21,09:01-16:41,DANGER,1,50
2023-09-05,Person_22,09:07-17:14,DANGER,7,50
2023-09-05,Person_25,09:19-16:37,DANGER,19,100
2023-09-05,Person_26,09:14-16:52,DANGER,14,50
2023-09-05,Person_29,09:20-17:21,DANGER,20,100
2023-09-05,Person_30,09:04-17:13,DANGER,4,50
2023-09-05,Person_33,09:05-16:59,DANGER,5,50
2023-09-05,Person_34,09:02-17:10,DANGER,2,50
2023-09-05,Person_35,09:15-17:20,DANGER,15,50
2023-09-05,Person_37,09:03-17:17,DANGER,3,50
2023-09-05,Person_38,09:05-17:05,DANGER,5,50
2023-09-05,Person_39,09:10-16:57,DANGER,10,50
2023-09-05,Person_42,09:16-17:12,DANGER,16,100
2023-09-05,Person_43,09:20-17:07,DANGER,20,100
2023-09-05,Person_44,09:10-16:50,DANGER,10,50
2023-09-05,Person_48,09:14-17:03,DANGER,14,50
2023-09-05,Person_50,09:12-16:53,DANGER,12,50
2023-09-05,Person_52,09:11-17:00,DANGER,11,50
2023-09-05,Person_53,09:19-17:04,DANGER,19,100
2023-09-05,Person_54,09:01-17:36,DANGER,1,50
2023-09-05,Person_56,09:04-16:51,DANGER,4,50
2023-09-05,Person_57,09:05-16:45,DANGER,5,50
2023-09-05,Person_59,09:05-17:08,DANGER,5,50
2023-09-05,Person_61,09:07-17:24,DANGER,7,50
2023-09-05,Person_64,09:08-16:50,DANGER,8,50
2023-09-05,Person_65,09:03-17:00,DANGER,3,50
2023-09-05,Person_66,09:05-17:00,DANGER,5,50
2023-09-05,Person_69,09:28-16:50,DANGER,28,100
2023-09-05,Person_70,09:13-16:54,DANGER,13,50
2023-09-05,Person_73,09:13-16:55,DANGER,13,50
2023-09-05,Person_74,09:03-17:07,DANGER,3,50
2023-09-05,Person_75,09:15-16:46,DANGER,15,50
2023-09-05,Person_78,09:05-17:01,DANGER,5,50
2023-09-05,Person_79,09:13-17:05,DANGER,13,50
2023-09-05,Person_80,09:06-17:06,DANGER,6,50
2023-09-05,Person_81,09:17-16:38,DANGER,17,100
2023-09-05,Person_83,09:10-17:09,DANGER,10,50
2023-09-05,Person_84,09:04-17:13,DANGER,4,50
2023-09-05,Person_85,09:09-17:12,DANGER,9,50
2023-09-05,Person_86,09:04-17:26,DANGER,4,50
2023-09-05,Person_87,09:09-16:56,DANGER,9,50
2023-09-05,Person_88,09:12-16:56,DANGER,12,50
2023-09-05,Person_89,09:03-16:50,DANGER,3,50
2023-09-05,Person_92,09:15-17:09,DANGER,15,50
2023-09-05,Person_94,09:18-16:58,DANGER,18,100
2023-09-05,Person_96,09:08-17:08,DANGER,8,50
2023-09-05,Person_99,09:30-17:18,DANGER,30,100
2023-09-06,Person_3,09:19-16:50,DANGER,19,100
2023-09-06,Person_8,09:03-16:49,DANGER,3,50
2023-09-06,Person_11,09:03-17:18,DANGER,3,50
2023-09-06,Person_13,09:11-16:55,DANGER,11,50
2023-09-06,Person_17,09:12-17:04,DANGER,12,50
2023-09-06,Person_19,09:02-16:22,DANGER,2,50
2023-09-06,Person_21,09:09-17:10,DANGER,9,50
2023-09-06,Person_22,09:16-16:55,DANGER,16,100
2023-09-06,Person_26,09:09-16:54,DANGER,9,50
2023-09-06,Person_28,09:03-17:02,DANGER,3,50
2023-09-06,Person_30,09:20-17:25,DANGER,20,100
2023-09-06,Person_34,09:22-17:02,DANGER,22,100
2023-09-06,Person_35,09:15-16:32,DANGER,15,50
2023-09-06,Person_39,09:08-16:57,DANGER,8,50
2023-09-06,Person_42,09:01-17:13,DANGER,1,50
2023-09-06,Person_43,09:11-17:18,DANGER,11,50
2023-09-06,Person_44,09:23-16:52,DANGER,23,100
2023-09-06,Person_47,09:14-16:56,DANGER,14,50
2023-09-06,Person_48,09:12-17:10,DANGER,12,50
2023-09-06,Person_52,09:06-16:57,DANGER,6,50
2023-09-06,Person_53,09:05-17:03,DANGER,5,50
2023-09-06,Person_56,09:13-16:35,DANGER,13,50
2023-09-06,Person_57,09:22-16:58,DANGER,22,100
2023-09-06,Person_60,09:12-17:04,DANGER,12,50
2023-09-06,Person_61,09:13-17:21,DANGER,13,50
2023-09-06,Person_64,09:08-17:04,DANGER,8,50
2023-09-06,Person_65,09:07-16:59,DANGER,7,50
2023-09-06,Person_66,09:15-17:18,DANGER,15,50
2023-09-06,Person_69,09:04-16:54,DANGER,4,50
2023-09-06,Person_70,09:05-16:57,DANGER,5,50
2023-09-06,Person_73,09:16-17:05,DANGER,16,100
2023-09-06,Person_74,09:05-17:26,DANGER,5,50
2023-09-06,Person_75,09:01-16:48,DANGER,1,50
2023-09-06,Person_78,09:03-17:03,DANGER,3,50
2023-09-06,Person_79,09:15-17:04,DANGER,15,50
2023-09-06,Person_80,09:02-17:15,DANGER,2,50
2023-09-06,Person_81,09:06-16:53,DANGER,6,50
2023-09-06,Person_83,09:03-17:00,DANGER,3,50
2023-09-06,Person_84,09:13-17:07,DANGER,13,50
2023-09-06,Person_88,09:22-16:47,DANGER,22,100
2023-09-06,Person_91,09:14-17:05,DANGER,14,50
2023-09-06,Person_92,09:12-17:01,DANGER,12,50
2023-09-06,Person_94,09:14-16:54,DANGER,14,50
2023-09-06,Person_95,09:15-16:59,DANGER,15,50
2023-09-06,Person_96,09:07-16:52,DANGER,7,50
2023-09-06,Person_97,09:25-17:07,DANGER,25,100
2023-09-07,Person_2,09:04-16:48,DANGER,4,50
2023-09-07,Person_4,09:23-16:57,DANGER,23,100
2023-09-07,Person_7,09:11-16:44,DANGER,11,50
2023-09-07,Person_13,09:16-16:50,DANGER,16,100
2023-09-07,Person_16,09:15-17:06,DANGER,15,50
2023-09-07,Person_17,09:31-17:10,DANGER,31,200
2023-09-07,Person_22,09:13-17:01,DANGER,13,50
2023-09-07,Person_23,09:03-17:11,DANGER,3,50
2023-09-07,Person_25,09:03-16:47,DANGER,3,50
2023-09-07,Person_26,09:11-16:55,DANGER,11,50
2023-09-07,Person_29,09:21-16:46,DANGER,21,100
2023-09-07,Person_30,09:06-16:59,DANGER,6,50
2023-09-07,Person_34,09:13-17:11,DANGER,13,50
2023-09-07,Person_35,09:19-17:04,DANGER,19,100
2023-09-07,Person_37,09:01-17:12,DANGER,1,50
2023-09-07,Person_38,09:07-17:00,DANGER,7,50
